Pais,Codigo,Sectores
"CFC  ","5595      ",1030
"CFC  ","5596      ",1102
"CFC  ","5597      ",4773
"CFC  ","5598      ",5320
"CFC  ","5599      ",4921
"CFC  ","56        ",4111
"CFC  ","560       ",4923
"CFC  ","5600      ",4771
"CFC  ","5601      ",4921
"CFC  ","5602      ",6190
"CFC  ","5603      ",5229
"CFC  ","5604      ",2100
"CFC  ","5605      ",4659
"CFC  ","5606      ",811
"CFC  ","5607      ",8691
"CFC  ","5608      ",3312
"CFC  ","5609      ",8411
"CFC  ","561       ",8423
"CFC  ","5610      ",6621
"CFC  ","5611      ",4773
"CFC  ","5612      ",3210
"CFC  ","5613      ",6120
"CFC  ","5614      ",4290
"CFC  ","5615      ",6311
"CFC  ","5616      ",4921
"CFC  ","5617      ",2599
"CFC  ","5618      ",4111
"CFC  ","5619      ",4511
"CFC  ","562       ",6209
"CFC  ","5620      ",7729
"CFC  ","5621      ",5210
"CFC  ","5622      ",5819
"CFC  ","5623      ",6621
"CFC  ","5624      ",6492
"CFC  ","5625      ",8010
"CFC  ","5626      ",4663
"CFC  ","5627      ",6910
"CFC  ","5628      ",610
"CFC  ","5629      ",6920
"CFC  ","563       ",2023
"CFC  ","5630      ",2740
"CFC  ","5631      ",5320
"CFC  ","5632      ",7020
"CFC  ","5633      ",3900
"CFC  ","5634      ",4659
"CFC  ","5635      ",4752
"CFC  ","5636      ",4690
"CFC  ","5637      ",8010
"CFC  ","5638      ",4111
"CFC  ","5639      ",8121
"CFC  ","564       ",8610
"CFC  ","5640      ",4921
"CFC  ","5641      ",6492
"CFC  ","5642      ",4923
"CFC  ","5643      ",4741
"CFC  ","5644      ",7820
"CFC  ","5645      ",5813
"CFC  ","5646      ",8415
"CFC  ","5647      ",4112
"CFC  ","5648      ",4111
"CFC  ","5649      ",8512
"CFC  ","565       ",8415
"CFC  ","5650      ",5630
"CFC  ","5651      ",1011
"CFC  ","5652      ",6621
"CFC  ","5653      ",7010
"CFC  ","5654      ",4751
"CFC  ","5655      ",8621
"CFC  ","5656      ",1061
"CFC  ","5657      ",4111
"CFC  ","5658      ",7020
"CFC  ","5659      ",2023
"CFC  ","566       ",8413
"CFC  ","5660      ",6920
"CFC  ","5661      ",4111
"CFC  ","5662      ",9499
"CFC  ","5663      ",7820
"CFC  ","5664      ",9499
"CFC  ","5665      ",8522
"CFC  ","5666      ",8610
"CFC  ","5667      ",4620
"CFC  ","5668      ",8699
"CFC  ","5669      ",4690
"CFC  ","567       ",6810
"CFC  ","5670      ",4690
"CFC  ","5671      ",1081
"CFC  ","5672      ",6810
"CFC  ","5673      ",4111
"CFC  ","5674      ",7020
"CFC  ","5675      ",8430
"CFC  ","5676      ",4312
"CFC  ","5677      ",6492
"CFC  ","5678      ",4322
"CFC  ","5679      ",1089
"CFC  ","568       ",8692
"CFC  ","5680      ",2229
"CFC  ","5681      ",4530
"CFC  ","5682      ",3811
"CFC  ","5683      ",5310
"CFC  ","5684      ",4390
"CFC  ","5685      ",6202
"CFC  ","5686      ",4520
"CFC  ","5687      ",6399
"CFC  ","5688      ",8010
"CFC  ","5689      ",2211
"CFC  ","569       ",6201
"CFC  ","5690      ",4664
"CFC  ","5691      ",7010
"CFC  ","5692      ",6920
"CFC  ","5693      ",8512
"CFC  ","5694      ",6201
"CFC  ","5695      ",1081
"CFC  ","5696      ",3110
"CFC  ","5697      ",7820
"CFC  ","5698      ",4290
"CFC  ","5699      ",8560
"CFC  ","57        ",4210
"CFC  ","570       ",6202
"CFC  ","5700      ",5229
"CFC  ","5701      ",4111
"CFC  ","5702      ",4690
"CFC  ","5703      ",6492
"CFC  ","5704      ",4645
"CFC  ","5705      ",4771
"CFC  ","5706      ",4921
"CFC  ","5707      ",4210
"CFC  ","5708      ",7310
"CFC  ","5709      ",5611
"CFC  ","571       ",7110
"CFC  ","5710      ",4631
"CFC  ","5711      ",2229
"CFC  ","5712      ",1811
"CFC  ","5713      ",4290
"CFC  ","5714      ",8020
"CFC  ","5715      ",4530
"CFC  ","5716      ",7010
"CFC  ","5717      ",7730
"CFC  ","5718      ",1089
"CFC  ","5719      ",4653
"CFC  ","572       ",5611
"CFC  ","5720      ",4921
"CFC  ","5721      ",4659
"CFC  ","5722      ",8544
"CFC  ","5723      ",125
"CFC  ","5724      ",8513
"CFC  ","5725      ",5229
"CFC  ","5726      ",4290
"CFC  ","5727      ",4923
"CFC  ","5728      ",4711
"CFC  ","5729      ",4321
"CFC  ","573       ",6020
"CFC  ","5730      ",8511
"CFC  ","5731      ",8521
"CFC  ","5732      ",4530
"CFC  ","5733      ",8621
"CFC  ","5734      ",4719
"CFC  ","5735      ",9008
"CFC  ","5736      ",4631
"CFC  ","5737      ",4921
"CFC  ","5738      ",8129
"CFC  ","5739      ",8129
"CFC  ","574       ",6431
"CFC  ","5740      ",8110
"CFC  ","5741      ",7820
"CFC  ","5742      ",1011
"CFC  ","5743      ",4711
"CFC  ","5744      ",7020
"CFC  ","5745      ",7490
"CFC  ","5746      ",6619
"CFC  ","5747      ",5611
"CFC  ","5748      ",8541
"CFC  ","5749      ",5511
"CFC  ","575       ",610
"CFC  ","5750      ",1089
"CFC  ","5751      ",2023
"CFC  ","5752      ",8621
"CFC  ","5753      ",8230
"CFC  ","5754      ",9312
"CFC  ","5755      ",4520
"CFC  ","5756      ",7020
"CFC  ","5757      ",126
"CFC  ","5758      ",7490
"CFC  ","5759      ",8511
"CFC  ","576       ",7820
"CFC  ","5760      ",8610
"CFC  ","5761      ",4921
"CFC  ","5762      ",6810
"CFC  ","5763      ",4390
"CFC  ","5764      ",4921
"CFC  ","5765      ",4921
"CFC  ","5766      ",3313
"CFC  ","5767      ",3110
"CFC  ","5768      ",7110
"CFC  ","5769      ",1709
"CFC  ","577       ",1399
"CFC  ","5770      ",4290
"CFC  ","5771      ",8521
"CFC  ","5772      ",125
"CFC  ","5773      ",1702
"CFC  ","5774      ",5229
"CFC  ","5775      ",4762
"CFC  ","5776      ",7110
"CFC  ","5777      ",5621
"CFC  ","5778      ",8530
"CFC  ","5779      ",6190
"CFC  ","578       ",6920
"CFC  ","5780      ",4644
"CFC  ","5781      ",3312
"CFC  ","5782      ",1811
"CFC  ","5783      ",6421
"CFC  ","5784      ",6201
"CFC  ","5785      ",8010
"CFC  ","5786      ",5611
"CFC  ","5787      ",6190
"CFC  ","5788      ",4620
"CFC  ","5789      ",2599
"CFC  ","579       ",1081
"CFC  ","5790      ",6190
"CFC  ","5791      ",4741
"CFC  ","5792      ",2815
"CFC  ","5793      ",4659
"CFC  ","5794      ",6493
"CFC  ","5795      ",4390
"CFC  ","5796      ",1020
"CFC  ","5797      ",8621
"CFC  ","5798      ",8622
"CFC  ","5799      ",6492
"CFC  ","58        ",8220
"CFC  ","580       ",6110
"CFC  ","5800      ",4651
"CFC  ","5801      ",4923
"CFC  ","5802      ",8544
"CFC  ","5803      ",8610
"CFC  ","5804      ",8699
"CFC  ","5805      ",4721
"CFC  ","5806      ",4690
"CFC  ","5807      ",5224
"CFC  ","5808      ",4923
"CFC  ","5809      ",4210
"CFC  ","581       ",8544
"CFC  ","5810      ",4921
"CFC  ","5811      ",4669
"CFC  ","5812      ",4761
"CFC  ","5813      ",4711
"CFC  ","5814      ",4759
"CFC  ","5815      ",8621
"CFC  ","5816      ",6910
"CFC  ","5817      ",1011
"CFC  ","5818      ",4752
"CFC  ","5819      ",7210
"CFC  ","582       ",2029
"CFC  ","5820      ",4769
"CFC  ","5821      ",6612
"CFC  ","5822      ",9603
"CFC  ","5823      ",2011
"CFC  ","5824      ",3600
"CFC  ","5825      ",8299
"CFC  ","5826      ",9499
"CFC  ","5827      ",7210
"CFC  ","5828      ",4732
"CFC  ","5829      ",4659
"CFC  ","583       ",6621
"CFC  ","5830      ",8551
"CFC  ","5831      ",6820
"CFC  ","5832      ",6820
"CFC  ","5833      ",4290
"CFC  ","5834      ",8423
"CFC  ","5835      ",6311
"CFC  ","5836      ",4659
"CFC  ","5837      ",4290
"CFC  ","5838      ",4290
"CFC  ","5839      ",8522
"CFC  ","584       ",4632
"CFC  ","5840      ",4921
"CFC  ","5841      ",4210
"CFC  ","5842      ",8299
"CFC  ","5843      ",8299
"CFC  ","5844      ",4711
"CFC  ","5845      ",7010
"CFC  ","5846      ",6209
"CFC  ","5847      ",4111
"CFC  ","5848      ",4921
"CFC  ","5849      ",6621
"CFC  ","585       ",6399
"CFC  ","5850      ",6621
"CFC  ","5851      ",6621
"CFC  ","5852      ",6202
"CFC  ","5853      ",8691
"CFC  ","5854      ",4645
"CFC  ","5855      ",4290
"CFC  ","5856      ",4290
"CFC  ","5857      ",6810
"CFC  ","5858      ",7020
"CFC  ","5859      ",8699
"CFC  ","586       ",6391
"CFC  ","5860      ",6810
"CFC  ","5861      ",4520
"CFC  ","5862      ",8010
"CFC  ","5863      ",4520
"CFC  ","5864      ",2712
"CFC  ","5865      ",4731
"CFC  ","5866      ",125
"CFC  ","5867      ",125
"CFC  ","5868      ",7310
"CFC  ","5869      ",7820
"CFC  ","587       ",8413
"CFC  ","5870      ",4690
"CFC  ","5871      ",4921
"CFC  ","5872      ",7830
"CFC  ","5873      ",6820
"CFC  ","5874      ",4729
"CFC  ","5875      ",8220
"CFC  ","5876      ",6810
"CFC  ","5877      ",7730
"CFC  ","5878      ",4530
"CFC  ","5879      ",4530
"CFC  ","588       ",4651
"CFC  ","5880      ",4752
"CFC  ","5881      ",5112
"CFC  ","5882      ",4210
"CFC  ","5883      ",4330
"CFC  ","5884      ",8512
"CFC  ","5885      ",5630
"CFC  ","5886      ",4530
"CFC  ","5887      ",8699
"CFC  ","5888      ",1011
"CFC  ","5889      ",5611
"CFC  ","589       ",4659
"CFC  ","5890      ",4665
"CFC  ","5891      ",7310
"CFC  ","5892      ",4321
"CFC  ","5893      ",8291
"CFC  ","5894      ",8010
"CFC  ","5895      ",7310
"CFC  ","5896      ",4659
"CFC  ","5897      ",1410
"CFC  ","5898      ",5611
"CFC  ","5899      ",6209
"CFC  ","59        ",8560
"CFC  ","590       ",2816
"CFC  ","5900      ",1012
"CFC  ","5901      ",5613
"CFC  ","5902      ",7730
"CFC  ","5903      ",150
"CFC  ","5904      ",4651
"CFC  ","5905      ",6110
"CFC  ","5906      ",6209
"CFC  ","5907      ",4661
"CFC  ","5908      ",4112
"CFC  ","5909      ",7820
"CFC  ","591       ",5611
"CFC  ","5910      ",5210
"CFC  ","5911      ",7020
"CFC  ","5912      ",8010
"CFC  ","5913      ",7830
"CFC  ","5914      ",4923
"CFC  ","5915      ",2229
"CFC  ","5916      ",9200
"CFC  ","5917      ",4631
"CFC  ","5918      ",4631
"CFC  ","5919      ",4659
"CFC  ","592       ",4652
"CFC  ","5920      ",6621
"CFC  ","5921      ",2221
"CFC  ","5922      ",8710
"CFC  ","5923      ",6209
"CFC  ","5924      ",4290
"CFC  ","5925      ",6910
"CFC  ","5926      ",8010
"CFC  ","5927      ",4921
"CFC  ","5928      ",7020
"CFC  ","5929      ",4112
"CFC  ","593       ",4659
"CFC  ","5930      ",8699
"CFC  ","5931      ",3311
"CFC  ","5932      ",4659
"CFC  ","5933      ",2229
"CFC  ","5934      ",5229
"CFC  ","5935      ",3312
"CFC  ","5936      ",4111
"CFC  ","5937      ",4923
"CFC  ","5938      ",8220
"CFC  ","5939      ",4774
"CFC  ","594       ",8521
"CFC  ","5940      ",1523
"CFC  ","5941      ",9329
"CFC  ","5942      ",8130
"CFC  ","5943      ",4542
"CFC  ","5944      ",3110
"CFC  ","5945      ",8010
"CFC  ","5946      ",4923
"CFC  ","5947      ",4663
"CFC  ","5948      ",4290
"CFC  ","5949      ",4772
"CFC  ","595       ",6920
"CFC  ","5950      ",8530
"CFC  ","5951      ",4669
"CFC  ","5952      ",4731
"CFC  ","5953      ",1103
"CFC  ","5954      ",8530
"CFC  ","5955      ",6512
"CFC  ","5956      ",8129
"CFC  ","5957      ",6202
"CFC  ","5958      ",8010
"CFC  ","5959      ",8412
"CFC  ","596       ",2310
"CFC  ","5960      ",6810
"CFC  ","5961      ",7490
"CFC  ","5962      ",4661
"CFC  ","5963      ",8299
"CFC  ","5964      ",7110
"CFC  ","5965      ",1410
"CFC  ","5966      ",4754
"CFC  ","5967      ",4759
"CFC  ","5968      ",7730
"CFC  ","5969      ",4111
"CFC  ","597       ",6431
"CFC  ","5970      ",4711
"CFC  ","5971      ",7730
"CFC  ","5972      ",6494
"CFC  ","5973      ",3250
"CFC  ","5974      ",8412
"CFC  ","5975      ",7010
"CFC  ","5976      ",2100
"CFC  ","5977      ",6810
"CFC  ","5978      ",5511
"CFC  ","5979      ",8010
"CFC  ","598       ",6202
"CFC  ","5980      ",2100
"CFC  ","5981      ",7110
"CFC  ","5982      ",9329
"CFC  ","5983      ",4659
"CFC  ","5984      ",8121
"CFC  ","5985      ",9499
"CFC  ","5986      ",7820
"CFC  ","5987      ",6495
"CFC  ","5988      ",1081
"CFC  ","5989      ",7820
"CFC  ","599       ",8299
"CFC  ","5990      ",125
"CFC  ","5991      ",9491
"CFC  ","5992      ",9329
"CFC  ","5993      ",4774
"CFC  ","5994      ",2029
"CFC  ","5995      ",8010
"CFC  ","5996      ",3110
"CFC  ","5997      ",3110
"CFC  ","5998      ",2100
"CFC  ","5999      ",141
"CFC  ","6         ",8415
"CFC  ","60        ",4322
"CFC  ","600       ",6621
"CFC  ","6000      ",8010
"CFC  ","6001      ",9312
"CFC  ","6002      ",6495
"CFC  ","6003      ",9006
"CFC  ","6004      ",4923
"CFC  ","6005      ",4290
"CFC  ","6006      ",6810
"CFC  ","6007      ",4663
"CFC  ","6008      ",9491
"CFC  ","6009      ",4631
"CFC  ","601       ",6202
"CFC  ","6010      ",4664
"CFC  ","6011      ",8610
"CFC  ","6012      ",4111
"CFC  ","6013      ",8010
"CFC  ","6014      ",4752
"CFC  ","6015      ",4923
"CFC  ","6016      ",8292
"CFC  ","6017      ",7490
"CFC  ","6018      ",2410
"CFC  ","6019      ",5229
"CFC  ","602       ",4290
"CFC  ","6020      ",7010
"CFC  ","6021      ",8522
"CFC  ","6022      ",8220
"CFC  ","6023      ",161
"CFC  ","6024      ",4773
"CFC  ","6025      ",4511
"CFC  ","6026      ",4520
"CFC  ","6027      ",5224
"CFC  ","6028      ",8291
"CFC  ","6029      ",8622
"CFC  ","603       ",2930
"CFC  ","6030      ",4690
"CFC  ","6031      ",4774
"CFC  ","6032      ",8530
"CFC  ","6033      ",2100
"CFC  ","6034      ",9499
"CFC  ","6035      ",1011
"CFC  ","6036      ",4773
"CFC  ","6037      ",5911
"CFC  ","6038      ",4773
"CFC  ","6039      ",4112
"CFC  ","604       ",5229
"CFC  ","6040      ",2511
"CFC  ","6041      ",4923
"CFC  ","6042      ",4711
"CFC  ","6043      ",7820
"CFC  ","6044      ",3600
"CFC  ","6045      ",5611
"CFC  ","6046      ",8010
"CFC  ","6047      ",4752
"CFC  ","6048      ",4921
"CFC  ","6049      ",4663
"CFC  ","605       ",7310
"CFC  ","6050      ",9491
"CFC  ","6051      ",4322
"CFC  ","6052      ",4690
"CFC  ","6053      ",6495
"CFC  ","6054      ",1071
"CFC  ","6055      ",3600
"CFC  ","6056      ",9499
"CFC  ","6057      ",4923
"CFC  ","6058      ",6492
"CFC  ","6059      ",8699
"CFC  ","606       ",8610
"CFC  ","6060      ",1089
"CFC  ","6061      ",4210
"CFC  ","6062      ",4723
"CFC  ","6063      ",7310
"CFC  ","6064      ",8513
"CFC  ","6065      ",4390
"CFC  ","6066      ",4663
"CFC  ","6067      ",6521
"CFC  ","6068      ",4111
"CFC  ","6069      ",3700
"CFC  ","607       ",8430
"CFC  ","6070      ",4731
"CFC  ","6071      ",7020
"CFC  ","6072      ",2930
"CFC  ","6073      ",4511
"CFC  ","6074      ",1620
"CFC  ","6075      ",9602
"CFC  ","6076      ",4921
"CFC  ","6077      ",4210
"CFC  ","6078      ",2511
"CFC  ","6079      ",141
"CFC  ","608       ",6512
"CFC  ","6080      ",7110
"CFC  ","6081      ",6201
"CFC  ","6082      ",4530
"CFC  ","6083      ",4663
"CFC  ","6084      ",6190
"CFC  ","6085      ",8129
"CFC  ","6086      ",5511
"CFC  ","6087      ",1081
"CFC  ","6088      ",7110
"CFC  ","6089      ",4659
"CFC  ","609       ",8621
"CFC  ","6090      ",5229
"CFC  ","6091      ",4511
"CFC  ","6092      ",8512
"CFC  ","6093      ",121
"CFC  ","6094      ",1399
"CFC  ","6095      ",6910
"CFC  ","6096      ",5210
"CFC  ","6097      ",1513
"CFC  ","6098      ",6810
"CFC  ","6099      ",8544
"CFC  ","61        ",4690
"CFC  ","610       ",2212
"CFC  ","6100      ",3312
"CFC  ","6101      ",8010
"CFC  ","6102      ",8010
"CFC  ","6103      ",4773
"CFC  ","6104      ",8010
"CFC  ","6105      ",7310
"CFC  ","6106      ",7490
"CFC  ","6107      ",4111
"CFC  ","6108      ",9602
"CFC  ","6109      ",8110
"CFC  ","611       ",2229
"CFC  ","6110      ",4911
"CFC  ","6111      ",4642
"CFC  ","6112      ",2660
"CFC  ","6113      ",6311
"CFC  ","6114      ",4690
"CFC  ","6115      ",3312
"CFC  ","6116      ",8621
"CFC  ","6117      ",5590
"CFC  ","6118      ",7830
"CFC  ","6119      ",6110
"CFC  ","612       ",7120
"CFC  ","6120      ",5911
"CFC  ","6121      ",2221
"CFC  ","6122      ",6201
"CFC  ","6123      ",6201
"CFC  ","6124      ",4690
"CFC  ","6125      ",8411
"CFC  ","6126      ",4773
"CFC  ","6127      ",2599
"CFC  ","6128      ",9499
"CFC  ","6129      ",4921
"CFC  ","613       ",6810
"CFC  ","6130      ",9006
"CFC  ","6131      ",1030
"CFC  ","6132      ",6492
"CFC  ","6133      ",6202
"CFC  ","6134      ",4330
"CFC  ","6135      ",9491
"CFC  ","6136      ",9491
"CFC  ","6137      ",4511
"CFC  ","6138      ",4762
"CFC  ","6139      ",2824
"CFC  ","614       ",8411
"CFC  ","6140      ",4719
"CFC  ","6141      ",7110
"CFC  ","6142      ",9200
"CFC  ","6143      ",6810
"CFC  ","6144      ",4644
"CFC  ","6145      ",5511
"CFC  ","6146      ",8020
"CFC  ","6147      ",2219
"CFC  ","6148      ",1420
"CFC  ","6149      ",2599
"CFC  ","615       ",6202
"CFC  ","6150      ",7490
"CFC  ","6151      ",6910
"CFC  ","6152      ",8544
"CFC  ","6153      ",4772
"CFC  ","6154      ",9006
"CFC  ","6155      ",5511
"CFC  ","6156      ",2593
"CFC  ","6157      ",6511
"CFC  ","6158      ",4541
"CFC  ","6159      ",8110
"CFC  ","616       ",8299
"CFC  ","6160      ",8010
"CFC  ","6161      ",3313
"CFC  ","6162      ",6201
"CFC  ","6163      ",4664
"CFC  ","6164      ",8010
"CFC  ","6165      ",5630
"CFC  ","6166      ",7110
"CFC  ","6167      ",8621
"CFC  ","6168      ",8621
"CFC  ","6169      ",4330
"CFC  ","617       ",3511
"CFC  ","6170      ",5310
"CFC  ","6171      ",4659
"CFC  ","6172      ",7010
"CFC  ","6173      ",8010
"CFC  ","6174      ",2511
"CFC  ","6175      ",7120
"CFC  ","6176      ",9329
"CFC  ","6177      ",4511
"CFC  ","6178      ",4921
"CFC  ","6179      ",4711
"CFC  ","618       ",8010
"CFC  ","6180      ",4111
"CFC  ","6181      ",5613
"CFC  ","6182      ",5619
"CFC  ","6183      ",9609
"CFC  ","6184      ",7110
"CFC  ","6185      ",4921
"CFC  ","6186      ",4290
"CFC  ","6187      ",8010
"CFC  ","6188      ",8621
"CFC  ","6189      ",7020
"CFC  ","619       ",7820
"CFC  ","6190      ",6613
"CFC  ","6191      ",5611
"CFC  ","6192      ",6621
"CFC  ","6193      ",4390
"CFC  ","6194      ",4921
"CFC  ","6195      ",6810
"CFC  ","6196      ",6810
"CFC  ","6197      ",8622
"CFC  ","6198      ",3092
"CFC  ","6199      ",4111
"CFC  ","62        ",1709
"CFC  ","620       ",8413
"CFC  ","6200      ",8699
"CFC  ","6201      ",4921
"CFC  ","6202      ",8010
"CFC  ","6203      ",4520
"CFC  ","6204      ",7020
"CFC  ","6205      ",5210
"CFC  ","6206      ",6820
"CFC  ","6207      ",4111
"CFC  ","6208      ",8621
"CFC  ","6209      ",6209
"CFC  ","621       ",1011
"CFC  ","6210      ",4643
"CFC  ","6211      ",8010
"CFC  ","6212      ",4923
"CFC  ","6213      ",4921
"CFC  ","6214      ",6492
"CFC  ","6215      ",1410
"CFC  ","6216      ",8010
"CFC  ","6217      ",6492
"CFC  ","6218      ",5511
"CFC  ","6219      ",4771
"CFC  ","622       ",510
"CFC  ","6220      ",6910
"CFC  ","6221      ",6424
"CFC  ","6222      ",4921
"CFC  ","6223      ",9499
"CFC  ","6224      ",2310
"CFC  ","6225      ",5511
"CFC  ","6226      ",4711
"CFC  ","6227      ",7490
"CFC  ","6228      ",8610
"CFC  ","6229      ",7020
"CFC  ","623       ",8512
"CFC  ","6230      ",7020
"CFC  ","6231      ",4659
"CFC  ","6232      ",2511
"CFC  ","6233      ",3319
"CFC  ","6234      ",8211
"CFC  ","6235      ",7310
"CFC  ","6236      ",1610
"CFC  ","6237      ",5611
"CFC  ","6238      ",2712
"CFC  ","6239      ",4111
"CFC  ","624       ",6201
"CFC  ","6240      ",8010
"CFC  ","6241      ",8411
"CFC  ","6242      ",6495
"CFC  ","6243      ",8544
"CFC  ","6244      ",2023
"CFC  ","6245      ",6621
"CFC  ","6246      ",4921
"CFC  ","6247      ",5511
"CFC  ","6248      ",7120
"CFC  ","6249      ",4923
"CFC  ","625       ",2023
"CFC  ","6250      ",910
"CFC  ","6251      ",8699
"CFC  ","6252      ",8010
"CFC  ","6253      ",4111
"CFC  ","6254      ",8610
"CFC  ","6255      ",7820
"CFC  ","6256      ",5210
"CFC  ","6257      ",6494
"CFC  ","6258      ",6920
"CFC  ","6259      ",4659
"CFC  ","626       ",2930
"CFC  ","6260      ",6499
"CFC  ","6261      ",7110
"CFC  ","6262      ",9499
"CFC  ","6263      ",4921
"CFC  ","6264      ",4645
"CFC  ","6265      ",4921
"CFC  ","6266      ",8521
"CFC  ","6267      ",8522
"CFC  ","6268      ",4659
"CFC  ","6269      ",2825
"CFC  ","627       ",8610
"CFC  ","6270      ",2219
"CFC  ","6271      ",1104
"CFC  ","6272      ",9491
"CFC  ","6273      ",5813
"CFC  ","6274      ",2310
"CFC  ","6275      ",5229
"CFC  ","6276      ",8551
"CFC  ","6277      ",6201
"CFC  ","6278      ",4921
"CFC  ","6279      ",7490
"CFC  ","628       ",4761
"CFC  ","6280      ",3900
"CFC  ","6281      ",6920
"CFC  ","6282      ",8530
"CFC  ","6283      ",1811
"CFC  ","6284      ",1610
"CFC  ","6285      ",7820
"CFC  ","6286      ",8610
"CFC  ","6287      ",4923
"CFC  ","6288      ",8560
"CFC  ","6289      ",6810
"CFC  ","629       ",4643
"CFC  ","6290      ",4321
"CFC  ","6291      ",2395
"CFC  ","6292      ",2740
"CFC  ","6293      ",2712
"CFC  ","6294      ",8544
"CFC  ","6295      ",7830
"CFC  ","6296      ",8530
"CFC  ","6297      ",6202
"CFC  ","6298      ",4923
"CFC  ","6299      ",8413
"CFC  ","63        ",113
"CFC  ","630       ",4732
"CFC  ","6300      ",4511
"CFC  ","6301      ",4620
"CFC  ","6302      ",6209
"CFC  ","6303      ",4659
"CFC  ","6304      ",4321
"CFC  ","6305      ",5820
"CFC  ","6306      ",6613
"CFC  ","6307      ",2750
"CFC  ","6308      ",9499
"CFC  ","6309      ",8299
"CFC  ","631       ",6920
"CFC  ","6310      ",4923
"CFC  ","6311      ",8291
"CFC  ","6312      ",6201
"CFC  ","6313      ",6920
"CFC  ","6314      ",4921
"CFC  ","6315      ",4321
"CFC  ","6316      ",4921
"CFC  ","6317      ",4663
"CFC  ","6318      ",4645
"CFC  ","6319      ",6190
"CFC  ","632       ",6492
"CFC  ","6320      ",7020
"CFC  ","6321      ",8610
"CFC  ","6322      ",7830
"CFC  ","6323      ",2023
"CFC  ","6324      ",6621
"CFC  ","6325      ",4921
"CFC  ","6326      ",4773
"CFC  ","6327      ",4631
"CFC  ","6328      ",2229
"CFC  ","6329      ",4645
"CFC  ","633       ",6619
"CFC  ","6330      ",4631
"CFC  ","6331      ",6920
"CFC  ","6332      ",6619
"CFC  ","6333      ",6201
"CFC  ","6334      ",2100
"CFC  ","6335      ",4690
"CFC  ","6336      ",3312
"CFC  ","6337      ",4651
"CFC  ","6338      ",8699
"CFC  ","6339      ",9499
"CFC  ","634       ",7820
"CFC  ","6340      ",3600
"CFC  ","6341      ",6910
"CFC  ","6342      ",5813
"CFC  ","6343      ",7010
"CFC  ","6344      ",8610
"CFC  ","6345      ",6910
"CFC  ","6346      ",6492
"CFC  ","6347      ",6202
"CFC  ","6348      ",4620
"CFC  ","6349      ",7020
"CFC  ","635       ",4659
"CFC  ","6350      ",6493
"CFC  ","6351      ",6202
"CFC  ","6352      ",7210
"CFC  ","6353      ",6910
"CFC  ","6354      ",2819
"CFC  ","6355      ",4111
"CFC  ","6356      ",2229
"CFC  ","6357      ",7020
"CFC  ","6358      ",4111
"CFC  ","6359      ",8699
"CFC  ","636       ",6920
"CFC  ","6360      ",4610
"CFC  ","6361      ",6201
"CFC  ","6362      ",4649
"CFC  ","6363      ",7110
"CFC  ","6364      ",8691
"CFC  ","6365      ",4645
"CFC  ","6366      ",4921
"CFC  ","6367      ",6202
"CFC  ","6368      ",2029
"CFC  ","6369      ",4645
"CFC  ","637       ",4210
"CFC  ","6370      ",4645
"CFC  ","6371      ",4731
"CFC  ","6372      ",6910
"CFC  ","6373      ",4111
"CFC  ","6374      ",4520
"CFC  ","6375      ",4520
"CFC  ","6376      ",4921
"CFC  ","6377      ",6202
"CFC  ","6378      ",4620
"CFC  ","6379      ",7020
"CFC  ","638       ",4111
"CFC  ","6380      ",6202
"CFC  ","6381      ",8010
"CFC  ","6382      ",2022
"CFC  ","6383      ",4690
"CFC  ","6384      ",8530
"CFC  ","6385      ",6910
"CFC  ","6386      ",9499
"CFC  ","6387      ",4111
"CFC  ","6388      ",4210
"CFC  ","6389      ",8621
"CFC  ","639       ",1410
"CFC  ","6390      ",8010
"CFC  ","6391      ",3313
"CFC  ","6392      ",4923
"CFC  ","6393      ",4530
"CFC  ","6394      ",7110
"CFC  ","6395      ",4923
"CFC  ","6396      ",126
"CFC  ","6397      ",7020
"CFC  ","6398      ",4771
"CFC  ","6399      ",4771
"CFC  ","64        ",8299
"CFC  ","640       ",7310
"CFC  ","6400      ",7110
"CFC  ","6401      ",6495
"CFC  ","6402      ",2021
"CFC  ","6403      ",1081
"CFC  ","6404      ",4923
"CFC  ","6405      ",4665
"CFC  ","6406      ",6399
"CFC  ","6407      ",4690
"CFC  ","6408      ",125
"CFC  ","6409      ",1811
"CFC  ","641       ",8610
"CFC  ","6410      ",4771
"CFC  ","6411      ",6820
"CFC  ","6412      ",4111
"CFC  ","6413      ",9499
"CFC  ","6414      ",2930
"CFC  ","6415      ",4669
"CFC  ","6416      ",7110
"CFC  ","6417      ",1051
"CFC  ","6418      ",7490
"CFC  ","6419      ",8621
"CFC  ","642       ",8522
"CFC  ","6420      ",6202
"CFC  ","6421      ",125
"CFC  ","6422      ",2229
"CFC  ","6423      ",4641
"CFC  ","6424      ",7110
"CFC  ","6425      ",4321
"CFC  ","6426      ",4645
"CFC  ","6427      ",1410
"CFC  ","6428      ",3700
"CFC  ","6429      ",9411
"CFC  ","643       ",8522
"CFC  ","6430      ",4645
"CFC  ","6431      ",125
"CFC  ","6432      ",4659
"CFC  ","6433      ",6492
"CFC  ","6434      ",1512
"CFC  ","6435      ",5229
"CFC  ","6436      ",7310
"CFC  ","6437      ",1081
"CFC  ","6438      ",4290
"CFC  ","6439      ",9499
"CFC  ","644       ",8699
